case_id,resource,activity,start_time,end_time
927,Clerk-000008,Cancel application,2023-05-02T09:08:01.348,2023-05-02T09:13:01.348
930,AML Investigator-000001,AML check,2023-05-02T09:04:48.738,2023-05-02T09:17:25.221
931,Clerk-000002,Check application form completeness,2023-05-02T09:30:00.000,2023-05-02T09:33:19.417
931,Clerk-000005,Check credit history,2023-05-02T09:33:19.417,2023-05-02T09:34:42.732
931,AML Investigator-000002,AML check,2023-05-02T09:33:19.417,2023-05-02T09:46:01.332
929,Applicant-000001,Applicant completes form,2023-05-02T08:49:44.126,2023-05-02T09:49:44.126
930,Appraiser-000001,Appraise property,2023-05-02T09:04:48.738,2023-05-02T09:53:30.312
929,Clerk-000001,Check application form completeness,2023-05-02T09:49:44.126,2023-05-02T10:07:39.250
931,Appraiser-000002,Appraise property,2023-05-02T09:33:19.417,2023-05-02T10:09:44.724
932,Clerk-000004,Check application form completeness,2023-05-02T10:00:00.000,2023-05-02T10:10:09.111
929,AML Investigator-000001,AML check,2023-05-02T10:07:39.250,2023-05-02T10:12:11.533
930,Loan Officer-000001,Assess loan risk,2023-05-02T09:53:30.312,2023-05-02T10:13:30.312
930,Clerk-000003,Reject application,2023-05-02T10:13:30.312,2023-05-02T10:23:30.312
929,Clerk-000007,Check credit history,2023-05-02T10:07:39.250,2023-05-02T10:27:39.166
931,Loan Officer-000003,Assess loan risk,2023-05-02T10:09:44.724,2023-05-02T10:29:44.724
932,AML Investigator-000002,AML check,2023-05-02T10:10:09.111,2023-05-02T10:29:45.173
929,Appraiser-000001,Appraise property,2023-05-02T10:07:39.250,2023-05-02T10:31:27.069
932,Appraiser-000002,Appraise property,2023-05-02T10:10:09.111,2023-05-02T10:32:45.730
931,Loan Officer-000002,Design loan offer,2023-05-02T10:29:44.724,2023-05-02T10:33:25.629
932,Clerk-000006,Check credit history,2023-05-02T10:10:09.111,2023-05-02T10:39:56.461
929,Loan Officer-000004,Assess loan risk,2023-05-02T10:31:27.069,2023-05-02T10:51:27.069
931,Senior Officer-000001,Approve loan offer,2023-05-02T10:33:25.629,2023-05-02T10:53:25.629
933,Clerk-000008,Check application form completeness,2023-05-02T10:30:00.000,2023-05-02T10:55:52.314
931,Clerk-000002,Cancel application,2023-05-02T10:53:25.629,2023-05-02T10:58:25.629
932,Loan Officer-000001,Assess loan risk,2023-05-02T10:39:56.461,2023-05-02T10:59:56.461
929,Loan Officer-000003,Design loan offer,2023-05-02T10:51:27.069,2023-05-02T11:06:45.547
934,Clerk-000004,Check application form completeness,2023-05-02T11:00:00.000,2023-05-02T11:07:41.158
932,Clerk-000001,Reject application,2023-05-02T10:59:56.461,2023-05-02T11:09:56.461
933,Clerk-000005,Check credit history,2023-05-02T10:55:52.314,2023-05-02T11:20:33.777
929,Senior Officer-000002,Approve loan offer,2023-05-02T11:06:45.547,2023-05-02T11:26:45.547
929,Clerk-000007,Approve application,2023-05-02T11:26:45.547,2023-05-02T11:31:45.547
933,AML Investigator-000001,AML check,2023-05-02T10:55:52.314,2023-05-02T11:49:04.897
934,AML Investigator-000002,AML check,2023-05-02T11:07:41.158,2023-05-02T11:55:56.627
933,Appraiser-000001,Appraise property,2023-05-02T10:55:52.314,2023-05-02T12:00:24.451
935,Clerk-000006,Check application form completeness,2023-05-02T11:30:00.000,2023-05-02T12:08:53.476
934,Clerk-000003,Check credit history,2023-05-02T11:07:41.158,2023-05-02T12:12:05.083
934,Appraiser-000002,Appraise property,2023-05-02T11:07:41.158,2023-05-02T12:14:34.838
936,Clerk-000008,Check application form completeness,2023-05-02T12:00:00.000,2023-05-02T12:15:56.076
936,AML Investigator-000002,AML check,2023-05-02T12:15:56.076,2023-05-02T12:20:07.306
933,Loan Officer-000002,Assess loan risk,2023-05-02T12:00:24.451,2023-05-02T12:20:24.451
933,Loan Officer-000001,Design loan offer,2023-05-02T12:20:24.451,2023-05-02T12:21:52.793
935,Clerk-000002,Check credit history,2023-05-02T12:08:53.476,2023-05-02T12:21:57.279
935,AML Investigator-000001,AML check,2023-05-02T12:08:53.476,2023-05-02T12:29:08.122
936,Clerk-000004,Check credit history,2023-05-02T12:15:56.076,2023-05-02T12:34:34.509
934,Loan Officer-000004,Assess loan risk,2023-05-02T12:14:34.838,2023-05-02T12:34:34.838
936,Appraiser-000002,Appraise property,2023-05-02T12:15:56.076,2023-05-02T12:36:35.490
937,Clerk-000001,Check application form completeness,2023-05-02T12:30:00.000,2023-05-02T12:38:00.644
933,Senior Officer-000001,Approve loan offer,2023-05-02T12:21:52.793,2023-05-02T12:41:52.793
934,Clerk-000005,Reject application,2023-05-02T12:34:34.838,2023-05-02T12:44:34.838
933,Clerk-000006,Cancel application,2023-05-02T12:41:52.793,2023-05-02T12:46:52.793
937,Clerk-000007,Check credit history,2023-05-02T12:38:00.644,2023-05-02T12:50:11.443
936,Loan Officer-000003,Assess loan risk,2023-05-02T12:36:35.490,2023-05-02T12:56:35.490
937,AML Investigator-000002,AML check,2023-05-02T12:38:00.644,2023-05-02T13:06:18.323
937,Appraiser-000002,Appraise property,2023-05-02T12:38:00.644,2023-05-02T13:17:51.711
935,Appraiser-000001,Appraise property,2023-05-02T12:08:53.476,2023-05-02T13:23:17.431
938,Clerk-000003,Check application form completeness,2023-05-02T13:00:00.000,2023-05-02T13:29:47.535
938,AML Investigator-000001,AML check,2023-05-02T13:29:47.535,2023-05-02T13:33:21.977
937,Loan Officer-000001,Assess loan risk,2023-05-02T13:17:51.711,2023-05-02T13:37:51.711
936,Loan Officer-000002,Design loan offer,2023-05-02T12:56:35.490,2023-05-02T13:39:19.565
935,Loan Officer-000004,Assess loan risk,2023-05-02T13:23:17.431,2023-05-02T13:43:17.431
938,Appraiser-000002,Appraise property,2023-05-02T13:29:47.535,2023-05-02T13:46:52.926
937,Clerk-000004,Reject application,2023-05-02T13:37:51.711,2023-05-02T13:47:51.711
939,Clerk-000002,Check application form completeness,2023-05-02T13:30:00.000,2023-05-02T13:58:57.848
936,Senior Officer-000002,Approve loan offer,2023-05-02T13:39:19.565,2023-05-02T13:59:19.565
940,Clerk-000006,Check application form completeness,2023-05-02T14:00:00.000,2023-05-02T14:00:41.736
936,Clerk-000005,Cancel application,2023-05-02T13:59:19.565,2023-05-02T14:04:19.565
935,Loan Officer-000003,Design loan offer,2023-05-02T13:43:17.431,2023-05-02T14:06:25.854
940,AML Investigator-000001,AML check,2023-05-02T14:00:41.736,2023-05-02T14:14:49.499
940,Appraiser-000002,Appraise property,2023-05-02T14:00:41.736,2023-05-02T14:15:58.902
938,Clerk-000008,Check credit history,2023-05-02T13:29:47.535,2023-05-02T14:16:04.422
940,Clerk-000007,Check credit history,2023-05-02T14:00:41.736,2023-05-02T14:19:09.386
939,AML Investigator-000002,AML check,2023-05-02T13:58:57.848,2023-05-02T14:24:15.778
935,Senior Officer-000001,Approve loan offer,2023-05-02T14:06:25.854,2023-05-02T14:26:25.854
939,Clerk-000001,Check credit history,2023-05-02T13:58:57.848,2023-05-02T14:29:33.432
935,Clerk-000003,Approve application,2023-05-02T14:26:25.854,2023-05-02T14:31:25.854
938,Loan Officer-000001,Assess loan risk,2023-05-02T14:16:04.422,2023-05-02T14:36:04.422
940,Loan Officer-000002,Assess loan risk,2023-05-02T14:19:09.386,2023-05-02T14:39:09.386
941,Clerk-000004,Check application form completeness,2023-05-02T14:30:00.000,2023-05-02T14:42:32.257
938,Clerk-000002,Reject application,2023-05-02T14:36:04.422,2023-05-02T14:46:04.422
941,Appraiser-000002,Appraise property,2023-05-02T14:42:32.257,2023-05-02T14:47:26.544
940,Clerk-000006,Reject application,2023-05-02T14:39:09.386,2023-05-02T14:49:09.386
939,Appraiser-000001,Appraise property,2023-05-02T13:58:57.848,2023-05-02T14:49:46.342
941,AML Investigator-000001,AML check,2023-05-02T14:42:32.257,2023-05-03T07:00:07.317
939,Loan Officer-000004,Assess loan risk,2023-05-02T14:49:46.342,2023-05-03T07:09:46.342
943,Clerk-000007,Check application form completeness,2023-05-03T07:30:00.000,2023-05-03T07:34:26.250
939,Loan Officer-000003,Design loan offer,2023-05-03T07:09:46.342,2023-05-03T07:37:04.400
943,Clerk-000001,Check credit history,2023-05-03T07:34:26.250,2023-05-03T07:46:17.895
939,Senior Officer-000002,Approve loan offer,2023-05-03T07:37:04.400,2023-05-03T07:57:04.400
941,Clerk-000005,Check credit history,2023-05-02T14:42:32.257,2023-05-03T07:57:35.598
939,Clerk-000003,Cancel application,2023-05-03T07:57:04.400,2023-05-03T08:02:04.400
943,AML Investigator-000002,AML check,2023-05-03T07:34:26.250,2023-05-03T08:12:52.290
941,Loan Officer-000001,Assess loan risk,2023-05-03T07:57:35.598,2023-05-03T08:17:35.598
944,Clerk-000004,Check application form completeness,2023-05-03T08:00:00.000,2023-05-03T08:19:19.767
944,AML Investigator-000001,AML check,2023-05-03T08:19:19.767,2023-05-03T08:26:10.456
941,Clerk-000002,Reject application,2023-05-03T08:17:35.598,2023-05-03T08:27:35.598
944,Clerk-000006,Check credit history,2023-05-03T08:19:19.767,2023-05-03T08:28:12.096
942,Clerk-000008,Check application form completeness,2023-05-02T15:00:00.000,2023-05-03T08:38:14.764
945,Clerk-000007,Check application form completeness,2023-05-03T08:30:00.000,2023-05-03T08:40:59.548
945,Clerk-000005,Check credit history,2023-05-03T08:40:59.548,2023-05-03T08:47:48.893
942,AML Investigator-000002,AML check,2023-05-03T08:38:14.764,2023-05-03T09:07:25.174
946,Clerk-000003,Check application form completeness,2023-05-03T09:00:00.000,2023-05-03T09:09:03.548
944,Appraiser-000001,Appraise property,2023-05-03T08:19:19.767,2023-05-03T09:13:32.227
942,Clerk-000001,Check credit history,2023-05-03T08:38:14.764,2023-05-03T09:15:57.979
943,Appraiser-000002,Appraise property,2023-05-03T07:34:26.250,2023-05-03T09:19:50.579
945,Appraiser-000002,Appraise property,2023-05-03T09:19:50.579,2023-05-03T09:19:58.136
946,AML Investigator-000002,AML check,2023-05-03T09:09:03.548,2023-05-03T09:21:47.537
947,Clerk-000002,Check application form completeness,2023-05-03T09:30:00.000,2023-05-03T09:30:14.108
944,Loan Officer-000002,Assess loan risk,2023-05-03T09:13:32.227,2023-05-03T09:33:32.227
943,Loan Officer-000004,Assess loan risk,2023-05-03T09:19:50.579,2023-05-03T09:39:50.579
946,Appraiser-000002,Appraise property,2023-05-03T09:19:58.136,2023-05-03T09:41:03.578
944,Loan Officer-000003,Design loan offer,2023-05-03T09:33:32.227,2023-05-03T09:43:34.234
947,Clerk-000006,Check credit history,2023-05-03T09:30:14.108,2023-05-03T09:52:56.105
942,Appraiser-000001,Appraise property,2023-05-03T09:13:32.227,2023-05-03T09:59:23.982
944,Senior Officer-000001,Approve loan offer,2023-05-03T09:43:34.234,2023-05-03T10:03:34.234
943,Loan Officer-000001,Design loan offer,2023-05-03T09:39:50.579,2023-05-03T10:03:43.157
945,AML Investigator-000001,AML check,2023-05-03T08:40:59.548,2023-05-03T10:04:42.083
944,Clerk-000007,Approve application,2023-05-03T10:03:34.234,2023-05-03T10:08:34.234
946,Clerk-000004,Check credit history,2023-05-03T09:09:03.548,2023-05-03T10:15:15.123
942,Loan Officer-000002,Assess loan risk,2023-05-03T09:59:23.982,2023-05-03T10:19:23.982
943,Senior Officer-000002,Approve loan offer,2023-05-03T10:03:43.157,2023-05-03T10:23:43.157
945,Loan Officer-000004,Assess loan risk,2023-05-03T10:04:42.083,2023-05-03T10:24:42.083
943,Clerk-000005,Cancel application,2023-05-03T10:23:43.157,2023-05-03T10:28:43.157
949,Clerk-000003,Check application form completeness,2023-05-03T10:30:00.000,2023-05-03T10:32:39.193
942,Loan Officer-000001,Design loan offer,2023-05-03T10:19:23.982,2023-05-03T10:33:55.508
946,Loan Officer-000003,Assess loan risk,2023-05-03T10:15:15.123,2023-05-03T10:35:15.123
947,Appraiser-000002,Appraise property,2023-05-03T09:41:03.578,2023-05-03T10:35:42.125
945,Loan Officer-000002,Design loan offer,2023-05-03T10:24:42.083,2023-05-03T10:42:19.875
949,Appraiser-000001,Appraise property,2023-05-03T10:32:39.193,2023-05-03T10:42:28.100
946,Clerk-000002,Reject application,2023-05-03T10:35:15.123,2023-05-03T10:45:15.123
948,Clerk-000008,Check application form completeness,2023-05-03T10:00:00.000,2023-05-03T10:46:15.686
948,Appraiser-000002,Appraise property,2023-05-03T10:46:15.686,2023-05-03T10:49:29.234
948,Clerk-000006,Check credit history,2023-05-03T10:46:15.686,2023-05-03T10:51:03.743
942,Senior Officer-000001,Approve loan offer,2023-05-03T10:33:55.508,2023-05-03T10:53:55.508
942,Clerk-000007,Cancel application,2023-05-03T10:53:55.508,2023-05-03T10:58:55.508
945,Senior Officer-000002,Approve loan offer,2023-05-03T10:42:19.875,2023-05-03T11:02:19.875
945,Clerk-000005,Approve application,2023-05-03T11:02:19.875,2023-05-03T11:07:19.875
950,Clerk-000004,Check application form completeness,2023-05-03T11:00:00.000,2023-05-03T11:13:15.735
947,AML Investigator-000002,AML check,2023-05-03T09:30:14.108,2023-05-03T11:31:34.217
949,AML Investigator-000001,AML check,2023-05-03T10:32:39.193,2023-05-03T11:35:43.041
950,Appraiser-000001,Appraise property,2023-05-03T11:13:15.735,2023-05-03T11:39:40.474
951,Clerk-000002,Check application form completeness,2023-05-03T11:30:00.000,2023-05-03T11:39:48.412
951,Clerk-000008,Return application back to applicant,2023-05-03T11:39:48.412,2023-05-03T11:44:48.412
947,Loan Officer-000004,Assess loan risk,2023-05-03T11:31:34.217,2023-05-03T11:51:34.217
947,Loan Officer-000001,Design loan offer,2023-05-03T11:51:34.217,2023-05-03T11:52:54.193
950,AML Investigator-000001,AML check,2023-05-03T11:35:43.041,2023-05-03T12:00:46.549
950,Clerk-000003,Check credit history,2023-05-03T11:13:15.735,2023-05-03T12:01:26.109
947,Senior Officer-000001,Approve loan offer,2023-05-03T11:52:54.193,2023-05-03T12:12:54.193
952,Clerk-000006,Check application form completeness,2023-05-03T12:00:00.000,2023-05-03T12:13:26.220
952,Clerk-000005,Check credit history,2023-05-03T12:13:26.220,2023-05-03T12:16:03.859
947,Clerk-000007,Approve application,2023-05-03T12:12:54.193,2023-05-03T12:17:54.193
950,Loan Officer-000003,Assess loan risk,2023-05-03T12:01:26.109,2023-05-03T12:21:26.109
948,AML Investigator-000002,AML check,2023-05-03T11:31:34.217,2023-05-03T12:28:56.766
950,Clerk-000004,Reject application,2023-05-03T12:21:26.109,2023-05-03T12:31:26.109
952,AML Investigator-000001,AML check,2023-05-03T12:13:26.220,2023-05-03T12:34:45.329
953,Clerk-000002,Check application form completeness,2023-05-03T12:30:00.000,2023-05-03T12:37:48.283
951,Applicant-000001,Applicant completes form,2023-05-03T11:44:48.412,2023-05-03T12:44:48.412
948,Loan Officer-000002,Assess loan risk,2023-05-03T12:28:56.766,2023-05-03T12:48:56.766
951,Clerk-000003,Check application form completeness,2023-05-03T12:44:48.412,2023-05-03T12:51:52.513
948,Clerk-000006,Reject application,2023-05-03T12:48:56.766,2023-05-03T12:58:56.766
952,Appraiser-000002,Appraise property,2023-05-03T12:13:26.220,2023-05-03T13:03:36.953
954,Clerk-000007,Check application form completeness,2023-05-03T13:00:00.000,2023-05-03T13:15:30.924
953,Clerk-000008,Check credit history,2023-05-03T12:37:48.283,2023-05-03T13:16:08.841
953,Appraiser-000001,Appraise property,2023-05-03T12:37:48.283,2023-05-03T13:21:51.648
951,AML Investigator-000001,AML check,2023-05-03T12:51:52.513,2023-05-03T13:22:34.441
952,Loan Officer-000004,Assess loan risk,2023-05-03T13:03:36.953,2023-05-03T13:23:36.953
952,Loan Officer-000001,Design loan offer,2023-05-03T13:23:36.953,2023-05-03T13:28:59.692
954,Appraiser-000001,Appraise property,2023-05-03T13:21:51.648,2023-05-03T13:42:24.845
955,Clerk-000002,Check application form completeness,2023-05-03T13:30:00.000,2023-05-03T13:46:12.813
952,Senior Officer-000002,Approve loan offer,2023-05-03T13:28:59.692,2023-05-03T13:48:59.692
951,Clerk-000005,Check credit history,2023-05-03T12:51:52.513,2023-05-03T13:50:14.758
951,Appraiser-000002,Appraise property,2023-05-03T13:03:36.953,2023-05-03T13:52:23.313
952,Clerk-000006,Approve application,2023-05-03T13:48:59.692,2023-05-03T13:53:59.692
953,AML Investigator-000002,AML check,2023-05-03T12:37:48.283,2023-05-03T13:55:11.377
954,Clerk-000004,Check credit history,2023-05-03T13:15:30.924,2023-05-03T13:55:56.632
955,Clerk-000003,Check credit history,2023-05-03T13:46:12.813,2023-05-03T13:58:52.675
954,AML Investigator-000001,AML check,2023-05-03T13:22:34.441,2023-05-03T14:03:17.191
955,Appraiser-000001,Appraise property,2023-05-03T13:46:12.813,2023-05-03T14:03:33.558
955,AML Investigator-000002,AML check,2023-05-03T13:55:11.377,2023-05-03T14:06:55.861
956,Clerk-000007,Check application form completeness,2023-05-03T14:00:00.000,2023-05-03T14:08:24.110
951,Loan Officer-000003,Assess loan risk,2023-05-03T13:52:23.313,2023-05-03T14:12:23.313
953,Loan Officer-000002,Assess loan risk,2023-05-03T13:55:11.377,2023-05-03T14:15:11.377
956,Clerk-000008,Check credit history,2023-05-03T14:08:24.110,2023-05-03T14:15:23.645
949,Clerk-000001,Check credit history,2023-05-03T10:32:39.193,2023-05-03T14:16:00.461
956,Appraiser-000002,Appraise property,2023-05-03T14:08:24.110,2023-05-03T14:20:16.809
954,Loan Officer-000004,Assess loan risk,2023-05-03T14:03:17.191,2023-05-03T14:23:17.191
953,Clerk-000002,Reject application,2023-05-03T14:15:11.377,2023-05-03T14:25:11.377
955,Loan Officer-000001,Assess loan risk,2023-05-03T14:06:55.861,2023-05-03T14:26:55.861
951,Loan Officer-000003,Design loan offer,2023-05-03T14:12:23.313,2023-05-03T14:33:44.031
954,Loan Officer-000004,Design loan offer,2023-05-03T14:23:17.191,2023-05-03T14:34:27.731
949,Loan Officer-000002,Assess loan risk,2023-05-03T14:16:00.461,2023-05-03T14:36:00.461
955,Loan Officer-000001,Design loan offer,2023-05-03T14:26:55.861,2023-05-03T14:46:26.107
957,Clerk-000005,Check application form completeness,2023-05-03T14:30:00.000,2023-05-03T14:46:54.769
956,AML Investigator-000001,AML check,2023-05-03T14:08:24.110,2023-05-03T14:52:17.798
951,Senior Officer-000001,Approve loan offer,2023-05-03T14:33:44.031,2023-05-03T14:53:44.031
954,Senior Officer-000002,Approve loan offer,2023-05-03T14:34:27.731,2023-05-03T14:54:27.731
949,Loan Officer-000003,Design loan offer,2023-05-03T14:36:00.461,2023-05-03T14:56:48.513
951,Clerk-000004,Cancel application,2023-05-03T14:53:44.031,2023-05-03T14:58:44.031
954,Clerk-000003,Approve application,2023-05-03T14:54:27.731,2023-05-03T14:59:27.731
957,Clerk-000006,Check credit history,2023-05-03T14:46:54.769,2023-05-04T07:00:02.640
956,Loan Officer-000004,Assess loan risk,2023-05-03T14:52:17.798,2023-05-04T07:12:17.798
955,Senior Officer-000001,Approve loan offer,2023-05-03T14:53:44.031,2023-05-04T07:13:44.031
949,Senior Officer-000002,Approve loan offer,2023-05-03T14:56:48.513,2023-05-04T07:16:48.513
958,Clerk-000007,Check application form completeness,2023-05-03T15:00:00.000,2023-05-04T07:18:23.527
955,Clerk-000001,Cancel application,2023-05-04T07:13:44.031,2023-05-04T07:18:44.031
949,Clerk-000002,Cancel application,2023-05-04T07:16:48.513,2023-05-04T07:21:48.513
956,Clerk-000008,Reject application,2023-05-04T07:12:17.798,2023-05-04T07:22:17.798
958,Appraiser-000002,Appraise property,2023-05-04T07:18:23.527,2023-05-04T07:26:33.874
958,Clerk-000005,Check credit history,2023-05-04T07:18:23.527,2023-05-04T07:35:35.814
959,Clerk-000004,Check application form completeness,2023-05-04T07:30:00.000,2023-05-04T07:40:14.800
